userID,domain,decision_time,expertiseLevel
60a57ec89138a40a4a5acc63,image,2.176,E
60a57ec89138a40a4a5acc63,image,4.64725,E
60a57ec89138a40a4a5acc63,image,4.43625,E
60a57ec89138a40a4a5acc63,image,2.05275,E
60a57ec89138a40a4a5acc63,image,3.27275,E
60a57ec89138a40a4a5acc63,image,2.57475,E
60a57ec89138a40a4a5acc63,image,2.2385,E
60a57ec89138a40a4a5acc63,image,1.845,E
60a57ec89138a40a4a5acc63,image,2.03225,E
60a57ec89138a40a4a5acc63,image,1.78525,E
60a57ec89138a40a4a5acc63,image,2.11875,E
60a57ec89138a40a4a5acc63,image,3.3205,E
60a57ec89138a40a4a5acc63,image,3.087,E
60a57ec89138a40a4a5acc63,image,4.42375,E
60a57ec89138a40a4a5acc63,image,3.2605,E
60a57ec89138a40a4a5acc63,image,2.27775,E
60a57ec89138a40a4a5acc63,image,2.3275,E
60a57ec89138a40a4a5acc63,image,2.79375,E
60a57ec89138a40a4a5acc63,image,1.56125,E
60a57ec89138a40a4a5acc63,image,2.601,E
60a57ec89138a40a4a5acc63,image,2.317,E
60a57ec89138a40a4a5acc63,image,2.43725,E
60a57ec89138a40a4a5acc63,image,1.78325,E
60a57ec89138a40a4a5acc63,image,1.24925,E
60a57ec89138a40a4a5acc63,image,1.5295,E
60a57ec89138a40a4a5acc63,image,1.79125,E
60a57ec89138a40a4a5acc63,image,1.9425,E
60a57ec89138a40a4a5acc63,image,2.21225,E
60a57ec89138a40a4a5acc63,image,1.90125,E
60a57ec89138a40a4a5acc63,image,2.047,E
60a57ec89138a40a4a5acc63,image,1.964,E
60a57ec89138a40a4a5acc63,image,2.50275,E
60a57ec89138a40a4a5acc63,image,4.3535,E
60a57ec89138a40a4a5acc63,image,2.6285,E
60a57ec89138a40a4a5acc63,image,1.73575,E
60a57ec89138a40a4a5acc63,image,1.95675,E
60a57ec89138a40a4a5acc63,image,2.15525,E
60a256f83ef6ada5debc47a9,image,13.1475,N
60a256f83ef6ada5debc47a9,image,9.232,N
60a256f83ef6ada5debc47a9,image,8.09575,N
60a256f83ef6ada5debc47a9,image,3.11275,N
60a256f83ef6ada5debc47a9,image,9.6085,N
60a256f83ef6ada5debc47a9,image,3.172,N
60a256f83ef6ada5debc47a9,image,4.6515,N
60a256f83ef6ada5debc47a9,image,6.27575,N
60a256f83ef6ada5debc47a9,image,2.95625,N
60a256f83ef6ada5debc47a9,image,3.16,N
60a256f83ef6ada5debc47a9,image,4.873,N
60a256f83ef6ada5debc47a9,image,7.12375,N
60a256f83ef6ada5debc47a9,image,4.021,N
60a256f83ef6ada5debc47a9,image,3.255,N
60a256f83ef6ada5debc47a9,image,6.3305,N
60a256f83ef6ada5debc47a9,image,7.73875,N
60a256f83ef6ada5debc47a9,image,2.66875,N
60a256f83ef6ada5debc47a9,image,9.13625,N
60a256f83ef6ada5debc47a9,image,5.26425,N
60a256f83ef6ada5debc47a9,image,1.56175,N
60a256f83ef6ada5debc47a9,image,1.762,N
5f82e997eec0860404c8f790,image,9.849,N
5f82e997eec0860404c8f790,image,4.03175,N
5f82e997eec0860404c8f790,image,6.574,N
5f82e997eec0860404c8f790,image,20.95975,N
5f82e997eec0860404c8f790,image,4.41825,N
5f82e997eec0860404c8f790,image,3.22125,N
5f82e997eec0860404c8f790,image,5.10675,N
5f82e997eec0860404c8f790,image,3.89725,N
5f82e997eec0860404c8f790,image,3.8695,N
5f82e997eec0860404c8f790,image,4.55875,N
5f82e997eec0860404c8f790,image,4.347,N
5f82e997eec0860404c8f790,image,3.664,N
5f82e997eec0860404c8f790,image,5.8925,N
5f82e997eec0860404c8f790,image,3.6065,N
5f82e997eec0860404c8f790,image,3.29725,N
5f82e997eec0860404c8f790,image,2.91425,N
5f82e997eec0860404c8f790,image,19.7635,N
5f82e997eec0860404c8f790,image,6.92225,N
5f82e997eec0860404c8f790,image,3.44925,N
5f82e997eec0860404c8f790,image,3.8405,N
6166c8527a09b5122fcea989,image,22.226,E
6166c8527a09b5122fcea989,image,12.2785,E
6166c8527a09b5122fcea989,image,11.7695,E
6166c8527a09b5122fcea989,image,26.844,E
6166c8527a09b5122fcea989,image,11.7105,E
6166c8527a09b5122fcea989,image,12.961,E
6166c8527a09b5122fcea989,image,8.441,E
6166c8527a09b5122fcea989,image,8.6975,E
6166c8527a09b5122fcea989,image,5.739,E
6166c8527a09b5122fcea989,image,7.99275,E
6166c8527a09b5122fcea989,image,5.33975,E
6166c8527a09b5122fcea989,image,7.65325,E
6166c8527a09b5122fcea989,image,5.6115,E
6166c8527a09b5122fcea989,image,6.4525,E
6166c8527a09b5122fcea989,image,6.91,E
6166c8527a09b5122fcea989,image,6.18225,E
6166c8527a09b5122fcea989,image,11.40825,E
6166c8527a09b5122fcea989,image,4.872,E
6166c8527a09b5122fcea989,image,5.783,E
6166c8527a09b5122fcea989,image,5.2915,E
6166c8527a09b5122fcea989,image,5.022,E
6166c8527a09b5122fcea989,image,3.982,E
6166c8527a09b5122fcea989,image,4.23325,E
6166c8527a09b5122fcea989,image,9.8865,E
6166c8527a09b5122fcea989,image,4.59575,E
6166c8527a09b5122fcea989,image,6.435,E
6166c8527a09b5122fcea989,image,5.763,E
6166c8527a09b5122fcea989,image,7.27825,E
6166c8527a09b5122fcea989,image,5.23725,E
6166c8527a09b5122fcea989,image,5.9745,E
6166c8527a09b5122fcea989,image,6.20575,E
5ef0a7a320e4520009b3af18,image,11.86725,I
5ef0a7a320e4520009b3af18,image,7.77925,I
5ef0a7a320e4520009b3af18,image,6.237,I
5ef0a7a320e4520009b3af18,image,5.9145,I
5ef0a7a320e4520009b3af18,image,5.24225,I
5ef0a7a320e4520009b3af18,image,5.76275,I
5ef0a7a320e4520009b3af18,image,5.69025,I
5ef0a7a320e4520009b3af18,image,10.82375,I
5ef0a7a320e4520009b3af18,image,5.20175,I
5ef0a7a320e4520009b3af18,image,5.081,I
5ef0a7a320e4520009b3af18,image,4.60975,I
5ef0a7a320e4520009b3af18,image,6.24475,I
5ef0a7a320e4520009b3af18,image,5.714,I
5ef0a7a320e4520009b3af18,image,7.4585,I
5ef0a7a320e4520009b3af18,image,6.33925,I
5ef0a7a320e4520009b3af18,image,2.4195,I
5ef0a7a320e4520009b3af18,image,4.86975,I
5ef0a7a320e4520009b3af18,image,4.0195,I
5ef0a7a320e4520009b3af18,image,5.079,I
59cbec4f0aaf750001213f9c,image,52.63675,E
59cbec4f0aaf750001213f9c,image,6.08025,E
59cbec4f0aaf750001213f9c,image,7.75425,E
59cbec4f0aaf750001213f9c,image,4.11125,E
59cbec4f0aaf750001213f9c,image,9.192,E
59cbec4f0aaf750001213f9c,image,23.75525,E
59cbec4f0aaf750001213f9c,image,8.847,E
59cbec4f0aaf750001213f9c,image,8.1055,E
59cbec4f0aaf750001213f9c,image,12.469,E
59cbec4f0aaf750001213f9c,image,14.77225,E
59cbec4f0aaf750001213f9c,image,3.39725,E
59cbec4f0aaf750001213f9c,image,9.72225,E
59cbec4f0aaf750001213f9c,image,10.05125,E
59cbec4f0aaf750001213f9c,image,6.82125,E
59cbec4f0aaf750001213f9c,image,6.12625,E
59cbec4f0aaf750001213f9c,image,3.7425,E
59cbec4f0aaf750001213f9c,image,4.30675,E
59cbec4f0aaf750001213f9c,image,4.101,E
59cbec4f0aaf750001213f9c,image,8.38325,E
59cbec4f0aaf750001213f9c,image,6.8845,E
59cbec4f0aaf750001213f9c,image,3.82225,E
59cbec4f0aaf750001213f9c,image,4.693,E
59cbec4f0aaf750001213f9c,image,6.32075,E
59cbec4f0aaf750001213f9c,image,3.9345,E
6093c19a7a851064a7684f66,image,22.581,I
6093c19a7a851064a7684f66,image,4.292,I
6093c19a7a851064a7684f66,image,6.4925,I
6093c19a7a851064a7684f66,image,5.86575,I
6093c19a7a851064a7684f66,image,17.414,I
6093c19a7a851064a7684f66,image,6.9215,I
6093c19a7a851064a7684f66,image,8.253,I
6093c19a7a851064a7684f66,image,3.237,I
6093c19a7a851064a7684f66,image,4.261,I
6093c19a7a851064a7684f66,image,4.42225,I
6093c19a7a851064a7684f66,image,3.17225,I
6093c19a7a851064a7684f66,image,2.33275,I
6093c19a7a851064a7684f66,image,5.796,I
6093c19a7a851064a7684f66,image,2.5065,I
6093c19a7a851064a7684f66,image,25.0095,I
6093c19a7a851064a7684f66,image,39.152,I
6093c19a7a851064a7684f66,image,2.7225,I
6093c19a7a851064a7684f66,image,2.74825,I
6093c19a7a851064a7684f66,image,7.7615,I
6093c19a7a851064a7684f66,image,4.2475,I
5c73a8b843afac0001428e6a,image,15.8605,E
5c73a8b843afac0001428e6a,image,6.92175,E
5c73a8b843afac0001428e6a,image,5.17375,E
5c73a8b843afac0001428e6a,image,3.77575,E
5c73a8b843afac0001428e6a,image,4.91075,E
5c73a8b843afac0001428e6a,image,6.8765,E
5c73a8b843afac0001428e6a,image,4.38425,E
5c73a8b843afac0001428e6a,image,272.2455,E
5c73a8b843afac0001428e6a,image,4.90125,E
5c73a8b843afac0001428e6a,image,2.842,E
5c73a8b843afac0001428e6a,image,4.08025,E
5c73a8b843afac0001428e6a,image,4.0135,E
5c73a8b843afac0001428e6a,image,4.04,E
5c73a8b843afac0001428e6a,image,3.40725,E
5c73a8b843afac0001428e6a,image,3.613,E
5c73a8b843afac0001428e6a,image,3.28475,E
5c73a8b843afac0001428e6a,image,4.33175,E
5c73a8b843afac0001428e6a,image,4.666,E
5c73a8b843afac0001428e6a,image,4.27075,E
5c73a8b843afac0001428e6a,image,4.89675,E
5c73a8b843afac0001428e6a,image,3.7535,E
5c73a8b843afac0001428e6a,image,4.67625,E
5c73a8b843afac0001428e6a,image,3.97825,E
5c73a8b843afac0001428e6a,image,4.17025,E
5c73a8b843afac0001428e6a,image,4.19075,E
5c73a8b843afac0001428e6a,image,4.237,E
5c73a8b843afac0001428e6a,image,3.6545,E
5c73a8b843afac0001428e6a,image,3.0865,E
5c73a8b843afac0001428e6a,image,2.67225,E
5c73a8b843afac0001428e6a,image,4.8635,E
5c73a8b843afac0001428e6a,image,3.8185,E
5c73a8b843afac0001428e6a,image,4.3715,E
5c73a8b843afac0001428e6a,image,4.6845,E
5c73a8b843afac0001428e6a,image,2.52475,E
5c73a8b843afac0001428e6a,image,3.146,E
5c73a8b843afac0001428e6a,image,2.85425,E
5c73a8b843afac0001428e6a,image,5.28975,E
5c73a8b843afac0001428e6a,image,4.701,E
5c73a8b843afac0001428e6a,image,3.57625,E
5c73a8b843afac0001428e6a,image,4.5025,E
5c73a8b843afac0001428e6a,image,3.522,E
5c73a8b843afac0001428e6a,image,4.33025,E
5c73a8b843afac0001428e6a,image,4.502,E
5c73a8b843afac0001428e6a,image,4.5485,E
5c73a8b843afac0001428e6a,image,5.97725,E
5c73a8b843afac0001428e6a,image,5.1945,E
5c73a8b843afac0001428e6a,image,3.97925,E
5c73a8b843afac0001428e6a,image,3.11375,E
5c73a8b843afac0001428e6a,image,2.96375,E
5c73a8b843afac0001428e6a,image,5.068,E
5c73a8b843afac0001428e6a,image,4.0265,E
5c73a8b843afac0001428e6a,image,4.009,E
5c73a8b843afac0001428e6a,image,2.22,E
5c73a8b843afac0001428e6a,image,3.8705,E
5c73a8b843afac0001428e6a,image,3.7265,E
5c73a8b843afac0001428e6a,image,3.65475,E
5c73a8b843afac0001428e6a,image,6.19825,E
5c73a8b843afac0001428e6a,image,2.84725,E
5c73a8b843afac0001428e6a,image,3.248,E
5c73a8b843afac0001428e6a,image,2.677,E
5c6d938c79151c00017c7560,image,6.6935,E
5c6d938c79151c00017c7560,image,11.48725,E
5c6d938c79151c00017c7560,image,7.50075,E
5c6d938c79151c00017c7560,image,28.61025,E
5c6d938c79151c00017c7560,image,9.685,E
5c6d938c79151c00017c7560,image,3.103,E
5c6d938c79151c00017c7560,image,5.24225,E
5c6d938c79151c00017c7560,image,5.3145,E
5c6d938c79151c00017c7560,image,2.9095,E
5c6d938c79151c00017c7560,image,3.62425,E
5c6d938c79151c00017c7560,image,3.797,E
5c6d938c79151c00017c7560,image,5.85675,E
5c6d938c79151c00017c7560,image,3.97375,E
5c6d938c79151c00017c7560,image,3.7935,E
5c6d938c79151c00017c7560,image,2.61175,E
5c6d938c79151c00017c7560,image,3.8825,E
5c6d938c79151c00017c7560,image,5.95725,E
5c6d938c79151c00017c7560,image,3.0605,E
5c6d938c79151c00017c7560,image,2.4745,E
5c6d938c79151c00017c7560,image,4.56725,E
5c6d938c79151c00017c7560,image,5.67875,E
5c6d938c79151c00017c7560,image,3.1655,E
5c6d938c79151c00017c7560,image,7.154,E
5c6d938c79151c00017c7560,image,2.8775,E
5c6d938c79151c00017c7560,image,7.21275,E
5c6d938c79151c00017c7560,image,7.27725,E
5c6d938c79151c00017c7560,image,3.85225,E
5c6d938c79151c00017c7560,image,4.535,E
5c6d938c79151c00017c7560,image,2.96525,E
5c6d938c79151c00017c7560,image,3.69025,E
5c6d938c79151c00017c7560,image,2.82675,E
612c95f4a142b9dc63cc45a0,image,14.33275,I
612c95f4a142b9dc63cc45a0,image,16.65725,I
612c95f4a142b9dc63cc45a0,image,6.6465,I
612c95f4a142b9dc63cc45a0,image,8.901,I
612c95f4a142b9dc63cc45a0,image,6.03875,I
612c95f4a142b9dc63cc45a0,image,6.44775,I
612c95f4a142b9dc63cc45a0,image,7.826,I
612c95f4a142b9dc63cc45a0,image,3.26775,I
612c95f4a142b9dc63cc45a0,image,10.7865,I
612c95f4a142b9dc63cc45a0,image,4.04275,I
612c95f4a142b9dc63cc45a0,image,5.6015,I
612c95f4a142b9dc63cc45a0,image,9.188,I
612c95f4a142b9dc63cc45a0,image,5.69,I
612c95f4a142b9dc63cc45a0,image,174.44,I
612c95f4a142b9dc63cc45a0,image,5.43875,I
612c95f4a142b9dc63cc45a0,image,4.3895,I
612c95f4a142b9dc63cc45a0,image,4.105,I
612c95f4a142b9dc63cc45a0,image,5.1865,I
612c95f4a142b9dc63cc45a0,image,4.65625,I
612c95f4a142b9dc63cc45a0,image,16.93825,I
612c95f4a142b9dc63cc45a0,image,8.75775,I
612c95f4a142b9dc63cc45a0,image,7.874,I
612c95f4a142b9dc63cc45a0,image,22.0385,I
612c95f4a142b9dc63cc45a0,image,21.33525,I
612c95f4a142b9dc63cc45a0,image,5.22125,I
6109d60c4aae2cc46ce9aaf7,image,10.27925,E
6109d60c4aae2cc46ce9aaf7,image,5.6505,E
6109d60c4aae2cc46ce9aaf7,image,10.77125,E
6109d60c4aae2cc46ce9aaf7,image,5.02275,E
6109d60c4aae2cc46ce9aaf7,image,10.56025,E
6109d60c4aae2cc46ce9aaf7,image,18.44,E
6109d60c4aae2cc46ce9aaf7,image,5.039,E
6109d60c4aae2cc46ce9aaf7,image,3.9695,E
6109d60c4aae2cc46ce9aaf7,image,7.735,E
6109d60c4aae2cc46ce9aaf7,image,4.32325,E
6109d60c4aae2cc46ce9aaf7,image,4.60625,E
6109d60c4aae2cc46ce9aaf7,image,4.037,E
6109d60c4aae2cc46ce9aaf7,image,5.29625,E
6109d60c4aae2cc46ce9aaf7,image,3.76425,E
6109d60c4aae2cc46ce9aaf7,image,4.3815,E
6109d60c4aae2cc46ce9aaf7,image,6.221,E
6109d60c4aae2cc46ce9aaf7,image,5.681,E
6109d60c4aae2cc46ce9aaf7,image,2.19225,E
6109d60c4aae2cc46ce9aaf7,image,7.9065,E
6109d60c4aae2cc46ce9aaf7,image,5.90575,E
6109d60c4aae2cc46ce9aaf7,image,4.20675,E
6109d60c4aae2cc46ce9aaf7,image,3.6905,E
60d102d6cb41f508b8174aa6,image,15.01275,N
60d102d6cb41f508b8174aa6,image,11.79175,N
60d102d6cb41f508b8174aa6,image,6.6035,N
60d102d6cb41f508b8174aa6,image,6.2665,N
60d102d6cb41f508b8174aa6,image,8.94,N
60d102d6cb41f508b8174aa6,image,11.68625,N
60d102d6cb41f508b8174aa6,image,15.70825,N
60d102d6cb41f508b8174aa6,image,5.85775,N
60d102d6cb41f508b8174aa6,image,4.58625,N
60d102d6cb41f508b8174aa6,image,6.853,N
60d102d6cb41f508b8174aa6,image,4.31475,N
60d102d6cb41f508b8174aa6,image,5.20825,N
60d102d6cb41f508b8174aa6,image,4.08625,N
60d102d6cb41f508b8174aa6,image,4.64225,N
60d102d6cb41f508b8174aa6,image,7.66375,N
60d102d6cb41f508b8174aa6,image,5.9845,N
60d102d6cb41f508b8174aa6,image,3.4675,N
60d102d6cb41f508b8174aa6,image,3.06725,N
60d102d6cb41f508b8174aa6,image,5.406,N
60d102d6cb41f508b8174aa6,image,2.55425,N
6150c67f0ff4d92f7621a1b3,image,21.30125,N
6150c67f0ff4d92f7621a1b3,image,23.79825,N
6150c67f0ff4d92f7621a1b3,image,15.58525,N
6150c67f0ff4d92f7621a1b3,image,14.21975,N
6150c67f0ff4d92f7621a1b3,image,13.5255,N
6150c67f0ff4d92f7621a1b3,image,14.25425,N
6150c67f0ff4d92f7621a1b3,image,13.11025,N
6150c67f0ff4d92f7621a1b3,image,10.60025,N
6150c67f0ff4d92f7621a1b3,image,6.76575,N
6150c67f0ff4d92f7621a1b3,image,5.7365,N
6150c67f0ff4d92f7621a1b3,image,5.1335,N
6150c67f0ff4d92f7621a1b3,image,7.282,N
6150c67f0ff4d92f7621a1b3,image,8.85425,N
6150c67f0ff4d92f7621a1b3,image,7.97875,N
6150c67f0ff4d92f7621a1b3,image,5.4785,N
6150c67f0ff4d92f7621a1b3,image,6.3085,N
6150c67f0ff4d92f7621a1b3,image,9.5405,N
6150c67f0ff4d92f7621a1b3,image,6.2545,N
60db1aa26a738eacd0a5e22f,image,15.96925,N
60db1aa26a738eacd0a5e22f,image,6.54875,N
60db1aa26a738eacd0a5e22f,image,3.86825,N
60db1aa26a738eacd0a5e22f,image,4.30325,N
60db1aa26a738eacd0a5e22f,image,9.44875,N
60db1aa26a738eacd0a5e22f,image,5.884,N
60db1aa26a738eacd0a5e22f,image,2.4105,N
60db1aa26a738eacd0a5e22f,image,3.89375,N
60db1aa26a738eacd0a5e22f,image,3.0355,N
60db1aa26a738eacd0a5e22f,image,1.79875,N
60db1aa26a738eacd0a5e22f,image,2.05525,N
60db1aa26a738eacd0a5e22f,image,6.0675,N
60db1aa26a738eacd0a5e22f,image,3.271,N
60db1aa26a738eacd0a5e22f,image,3.43025,N
60db1aa26a738eacd0a5e22f,image,2.774,N
60db1aa26a738eacd0a5e22f,image,1.68525,N
60db1aa26a738eacd0a5e22f,image,1.58125,N
60db1aa26a738eacd0a5e22f,image,1.7345,N
60db1aa26a738eacd0a5e22f,image,1.51825,N
60db1aa26a738eacd0a5e22f,image,3.09675,N
60db1aa26a738eacd0a5e22f,image,5.4915,N
60db1aa26a738eacd0a5e22f,image,7.878,N
60db1aa26a738eacd0a5e22f,image,3.0505,N
60db1aa26a738eacd0a5e22f,image,3.50325,N
60db1aa26a738eacd0a5e22f,image,2.767,N
60db1aa26a738eacd0a5e22f,image,3.7435,N
60db1aa26a738eacd0a5e22f,image,3.62775,N
60db1aa26a738eacd0a5e22f,image,2.6245,N
60db1aa26a738eacd0a5e22f,image,3.31025,N
60db1aa26a738eacd0a5e22f,image,3.15325,N
60db1aa26a738eacd0a5e22f,image,3.872,N
60db1aa26a738eacd0a5e22f,image,2.3525,N
60db1aa26a738eacd0a5e22f,image,4.41725,N
60db1aa26a738eacd0a5e22f,image,3.317,N
60db1aa26a738eacd0a5e22f,image,1.872,N
60db1aa26a738eacd0a5e22f,image,2.1835,N
60db1aa26a738eacd0a5e22f,image,3.35775,N
60db1aa26a738eacd0a5e22f,image,2.64625,N
60db1aa26a738eacd0a5e22f,image,2.6575,N
60db1aa26a738eacd0a5e22f,image,4.1595,N
60db1aa26a738eacd0a5e22f,image,7.607,N
60db1aa26a738eacd0a5e22f,image,3.1135,N
60db1aa26a738eacd0a5e22f,image,1.773,N
60db1aa26a738eacd0a5e22f,image,3.2095,N
60db1aa26a738eacd0a5e22f,image,9.3615,N
60db1aa26a738eacd0a5e22f,image,3.03775,N
60db1aa26a738eacd0a5e22f,image,3.321,N
60db1aa26a738eacd0a5e22f,image,4.01375,N
60db1aa26a738eacd0a5e22f,image,2.822,N
60db1aa26a738eacd0a5e22f,image,3.219,N
60db1aa26a738eacd0a5e22f,image,2.3925,N
60db1aa26a738eacd0a5e22f,image,3.5555,N
60db1aa26a738eacd0a5e22f,image,3.56275,N
60db1aa26a738eacd0a5e22f,image,3.22125,N
60db1aa26a738eacd0a5e22f,image,3.3995,N
60db1aa26a738eacd0a5e22f,image,2.149,N
60db1aa26a738eacd0a5e22f,image,3.4035,N
60db1aa26a738eacd0a5e22f,image,1.831,N
60db1aa26a738eacd0a5e22f,image,1.97625,N
60db1aa26a738eacd0a5e22f,image,2.051,N
6133586c82c52424d8d5ed6a,image,30.88275,N
6133586c82c52424d8d5ed6a,image,8.02125,N
6133586c82c52424d8d5ed6a,image,9.397,N
6133586c82c52424d8d5ed6a,image,6.47225,N
6133586c82c52424d8d5ed6a,image,11.97375,N
6133586c82c52424d8d5ed6a,image,8.80675,N
6133586c82c52424d8d5ed6a,image,7.88625,N
6133586c82c52424d8d5ed6a,image,4.23,N
6133586c82c52424d8d5ed6a,image,6.23175,N
6133586c82c52424d8d5ed6a,image,7.5925,N
6133586c82c52424d8d5ed6a,image,7.782,N
6133586c82c52424d8d5ed6a,image,3.98925,N
6133586c82c52424d8d5ed6a,image,7.724,N
6133586c82c52424d8d5ed6a,image,6.5435,N
6133586c82c52424d8d5ed6a,image,6.917,N
6133586c82c52424d8d5ed6a,image,6.64325,N
6133586c82c52424d8d5ed6a,image,6.64225,N
6133586c82c52424d8d5ed6a,image,6.895,N
5a0faf7a120fb3000194961d,image,28.115,I
5a0faf7a120fb3000194961d,image,29.49225,I
5a0faf7a120fb3000194961d,image,29.8125,I
5a0faf7a120fb3000194961d,image,17.07575,I
5a0faf7a120fb3000194961d,image,17.05125,I
5a0faf7a120fb3000194961d,image,6.8495,I
5a0faf7a120fb3000194961d,image,27.52,I
5a0faf7a120fb3000194961d,image,4.87575,I
5a0faf7a120fb3000194961d,image,14.747,I
5a0faf7a120fb3000194961d,image,6.71375,I
5a0faf7a120fb3000194961d,image,18.684,I
5a0faf7a120fb3000194961d,image,14.49675,I
5a0faf7a120fb3000194961d,image,3.622,I
5a0faf7a120fb3000194961d,image,12.49275,I
5a0faf7a120fb3000194961d,image,4.65175,I
5a0faf7a120fb3000194961d,image,3.90575,I
5a0faf7a120fb3000194961d,image,15.029,I
5a0faf7a120fb3000194961d,image,4.64275,I
5a0faf7a120fb3000194961d,image,5.731,I
5a0faf7a120fb3000194961d,image,3.78175,I
5a0faf7a120fb3000194961d,image,8.62725,I
5a0faf7a120fb3000194961d,image,3.61425,I
5a0faf7a120fb3000194961d,image,25.18,I
5a0faf7a120fb3000194961d,image,6.1175,I
5a0faf7a120fb3000194961d,image,10.06425,I
5a0faf7a120fb3000194961d,image,48.96525,I
5a0faf7a120fb3000194961d,image,3.91825,I
5a0faf7a120fb3000194961d,image,5.49325,I
5a0faf7a120fb3000194961d,image,5.35575,I
5a0faf7a120fb3000194961d,image,3.80075,I
5a0faf7a120fb3000194961d,image,4.9055,I
5a0faf7a120fb3000194961d,image,3.31,I
5a0faf7a120fb3000194961d,image,4.38875,I
5a0faf7a120fb3000194961d,image,3.672,I
6166d663ad32ab706018e2e3,image,11.6025,I
6166d663ad32ab706018e2e3,image,5.62525,I
6166d663ad32ab706018e2e3,image,5.752,I
6166d663ad32ab706018e2e3,image,3.181,I
6166d663ad32ab706018e2e3,image,9.66325,I
6166d663ad32ab706018e2e3,image,7.6245,I
6166d663ad32ab706018e2e3,image,4.359,I
6166d663ad32ab706018e2e3,image,3.687,I
6166d663ad32ab706018e2e3,image,3.881,I
6166d663ad32ab706018e2e3,image,3.23525,I
6166d663ad32ab706018e2e3,image,11.12475,I
6166d663ad32ab706018e2e3,image,3.69425,I
6166d663ad32ab706018e2e3,image,2.49225,I
6166d663ad32ab706018e2e3,image,4.4295,I
6166d663ad32ab706018e2e3,image,4.0105,I
6166d663ad32ab706018e2e3,image,3.04225,I
6166d663ad32ab706018e2e3,image,3.40575,I
6166d663ad32ab706018e2e3,image,5.354,I
5eb17f5f5b4ec12749a65a24,mesh,49.3255,N
5eb17f5f5b4ec12749a65a24,mesh,76.4235,N
5eb17f5f5b4ec12749a65a24,mesh,16.8135,N
5eb17f5f5b4ec12749a65a24,mesh,107.17475,N
5eb17f5f5b4ec12749a65a24,mesh,63.16575,N
5eb17f5f5b4ec12749a65a24,mesh,35.366,N
5eb17f5f5b4ec12749a65a24,mesh,79.601,N
5eb17f5f5b4ec12749a65a24,mesh,15.167,N
5eb17f5f5b4ec12749a65a24,mesh,8.5585,N
5eb17f5f5b4ec12749a65a24,mesh,9.53375,N
5eb17f5f5b4ec12749a65a24,mesh,8.75925,N
